Rk,I,Split,Year,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
1026,,Bat7-9non-P,1986,16162,10680,44634,39738,4381,9698,1688,208,844,4437,624,333,3866,7119,.244,.312,.361,.673,14334,933,205,495,323,436,534,.276,,
1027,,Batting 1st,1986,4911,4206,19693,17605,2659,4655,806,157,342,1564,1063,394,1753,2628,.264,.333,.386,.719,6801,244,96,150,86,86,250,.293,,
1028,,Batting 2nd,1986,4906,4206,19204,17093,2478,4685,832,150,312,1752,536,251,1653,2427,.274,.339,.395,.734,6753,349,90,242,125,65,268,.302,,
1029,,Batting 9th,1986,10246,4206,15998,14173,1386,2923,489,67,189,1263,192,110,1034,3352,.206,.261,.290,.551,4113,265,59,622,106,36,209,.255,,
1030,,Batting 5th,1986,5081,4206,17917,16011,2171,4190,742,75,578,2290,252,188,1611,2825,.262,.331,.426,.757,6816,366,114,42,139,198,190,.283,,
1031,,Bat1-2non-P,1986,9501,8412,38872,34678,5129,9336,1637,307,654,3315,1599,645,3404,5045,.269,.336,.391,.727,13549,593,186,389,211,151,518,.297,,
1032,,Bat3-6non-P,1986,19277,16824,72449,64399,8701,17259,3087,335,2291,9377,1043,613,6798,10973,.268,.339,.433,.772,27889,1539,414,197,630,702,860,.289,,
1033,,Bat1-2non-P,1987,9601,8420,39096,34691,5553,9636,1684,317,803,3663,1715,586,3637,5096,.278,.348,.414,.762,14363,593,206,368,189,168,480,.305,,
1034,,Batting 7th,1987,5291,4210,17133,15374,1798,3923,699,83,477,1919,234,148,1452,2786,.255,.321,.405,.726,6219,365,93,100,108,160,207,.282,,
1035,,Batting 5th,1987,5018,4210,18032,16091,2261,4279,826,75,631,2429,263,144,1662,2945,.266,.335,.444,.780,7148,388,96,36,146,186,192,.288,,
1036,,Batting 2nd,1987,5016,4210,19319,17139,2662,4781,848,124,398,1996,645,212,1740,2423,.279,.347,.413,.759,7071,360,101,223,111,69,239,.304,,
1037,,Batting 1st,1987,4927,4210,19796,17571,2897,4857,836,193,405,1667,1073,374,1897,2682,.276,.349,.415,.764,7294,233,105,145,78,99,241,.306,,
1038,,Bat3-6non-P,1987,19234,16840,72926,64892,9251,17707,3256,321,2674,10249,1150,560,6829,11178,.273,.343,.457,.799,29627,1593,382,173,634,730,825,.291,,
1039,,Batting 3rd,1987,4903,4210,18883,16742,2474,4756,878,112,616,2697,424,139,1811,2549,.284,.353,.460,.813,7706,418,80,56,190,178,216,.301,,
1040,,Batting 4th,1987,4821,4210,18454,16234,2585,4542,793,63,819,2835,260,133,1907,2838,.280,.356,.488,.844,7918,392,120,21,166,232,207,.292,,
1041,,Bat7-9non-P,1987,16003,10688,45000,40238,4732,9957,1765,251,961,4556,692,372,3766,7288,.247,.314,.375,.689,15107,884,244,468,275,389,549,.279,,
1042,,Batting 6th,1987,5155,4210,17590,15855,1970,4132,759,71,608,2290,209,145,1450,2856,.261,.323,.432,.756,6857,396,86,62,132,134,210,.281,,
1043,,Batting 8th,1987,5640,4210,16619,14809,1746,3614,590,111,296,1560,223,116,1451,2663,.244,.314,.359,.673,5314,327,100,165,92,191,186,.278,,
1044,,Batting 9th,1987,10390,4210,16096,14280,1490,3011,564,64,208,1320,254,118,1019,3357,.211,.265,.303,.568,4327,247,61,647,87,38,219,.259,,
1045,,Batting 9th,1988,9777,4200,15827,14055,1292,2874,459,66,131,1116,188,102,948,3131,.204,.257,.274,.532,3858,243,81,654,88,35,206,.252,,
1046,,Batting 3rd,1988,4749,4200,18582,16484,2343,4649,862,119,498,2431,428,144,1737,2453,.282,.350,.439,.789,7243,399,100,51,207,215,225,.302,,
1047,,Batting 2nd,1988,4901,4200,19050,16965,2234,4396,769,116,254,1641,553,192,1543,2291,.259,.322,.363,.685,6159,351,107,296,138,52,245,.285,,
1048,,Batting 1st,1988,4789,4200,19495,17511,2578,4782,793,168,270,1520,1013,350,1620,2393,.273,.336,.384,.720,6721,228,103,145,114,111,233,.302,,
1049,,Batting 4th,1988,4848,4200,18176,16020,2242,4241,754,73,629,2436,262,111,1828,2686,.265,.340,.439,.779,7028,362,106,26,194,259,197,.280,,
1050,,Batting 8th,1988,5597,4200,16338,14688,1552,3562,594,91,221,1366,198,111,1250,2461,.243,.305,.340,.645,5001,363,110,190,98,198,192,.276,,
1051,,Bat1-2non-P,1988,9418,8400,38533,34464,4806,9176,1560,284,524,3161,1565,542,3163,4676,.266,.329,.374,.703,12876,579,210,441,252,163,478,.293,,
1052,,Batting 6th,1988,5175,4200,17319,15658,1648,3892,742,64,386,1865,211,143,1315,2730,.249,.309,.378,.687,5920,384,118,84,143,151,200,.276,,
1053,,Batting 7th,1988,5286,4200,16816,15200,1542,3706,622,74,330,1676,192,135,1273,2615,.244,.304,.360,.663,5466,357,91,123,126,160,195,.273,,
1054,,Batting 5th,1988,4953,4200,17777,15987,1949,4142,791,69,461,2168,256,130,1470,2595,.259,.323,.404,.726,6454,400,102,61,157,186,188,.281,,
1055,,Bat3-6non-P,1988,19098,16800,71819,64120,8139,16921,3149,325,1974,8900,1145,521,6348,10450,.264,.331,.416,.746,26642,1545,426,218,701,811,810,.285,,
1056,,Bat7-9non-P,1988,15623,10662,44097,39707,4113,9578,1582,224,669,3941,559,332,3337,6723,.241,.302,.343,.645,13615,926,262,491,295,393,531,.273,,
1057,,Batting 9th,1989,10004,4212,15837,14057,1317,2898,448,70,135,1139,208,110,997,3220,.206,.260,.277,.537,3891,255,57,641,82,37,202,.256,,
1058,,Batting 1st,1989,4806,4212,19571,17399,2529,4558,746,156,215,1354,899,369,1790,2445,.262,.332,.360,.692,6261,216,97,186,99,107,264,.293,,
1059,,Bat1-2non-P,1989,9456,8424,38717,34508,4784,9060,1490,272,459,2943,1391,549,3286,4746,.263,.328,.361,.690,12471,546,212,478,230,158,513,.291,,
1060,,Batting 8th,1989,5654,4212,16384,14708,1475,3526,629,67,211,1453,185,105,1306,2478,.240,.303,.335,.638,4922,365,87,167,114,241,192,.273,,
1061,,Bat3-6non-P,1989,19367,16848,72160,64286,8288,17078,3088,381,1964,8976,1157,550,6612,10603,.266,.334,.417,.752,26820,1505,365,217,675,862,827,.288,,
1062,,Bat7-9non-P,1989,15853,10690,44275,39793,4007,9564,1642,204,642,4092,527,320,3440,6832,.240,.302,.340,.642,13540,972,215,491,327,426,529,.273,,
1063,,Batting 3rd,1989,4798,4212,18681,16571,2345,4683,828,104,491,2430,424,143,1760,2381,.283,.352,.434,.786,7192,399,109,45,195,209,235,.302,,
1064,,Batting 4th,1989,4950,4212,18292,16123,2239,4289,781,92,625,2575,233,124,1857,2803,.266,.341,.442,.783,7129,363,92,14,205,293,202,.284,,
1065,,Batting 2nd,1989,4892,4212,19156,17119,2264,4504,744,116,244,1589,495,180,1496,2304,.263,.324,.363,.687,6212,330,115,292,131,51,249,.290,,
1066,,Batting 5th,1989,5097,4212,17851,16047,1963,4111,753,99,440,2085,251,141,1512,2716,.256,.321,.398,.718,6382,367,79,64,149,184,200,.282,,
1067,,Batting 6th,1989,5300,4212,17372,15581,1776,3996,726,86,409,1889,260,146,1483,2722,.256,.322,.393,.715,6121,377,85,94,126,176,190,.285,,
1068,,Batting 7th,1989,5336,4212,16889,15216,1497,3728,652,78,313,1714,161,123,1327,2581,.245,.306,.360,.666,5475,391,80,123,139,148,192,.274,,
1069,,Batting 7th,1990,5418,4210,16940,15180,1639,3892,685,73,341,1771,204,159,1404,2499,.256,.321,.379,.700,5746,345,108,112,134,137,194,.285,,
1070,,Bat3-6non-P,1990,19457,16840,72205,64269,8311,17019,3103,330,2081,9026,1178,575,6674,11060,.265,.335,.420,.755,27025,1516,399,181,672,810,813,.288,,
1071,,Bat1-2non-P,1990,9621,8420,38720,34411,5031,9398,1650,295,551,3317,1533,568,3459,4580,.273,.341,.386,.727,13291,614,195,391,261,156,490,.299,,
1072,,Batting 5th,1990,5120,4210,17855,15944,2069,4168,777,84,528,2208,302,165,1621,2799,.261,.330,.420,.750,6697,378,91,39,157,215,193,.285,,
1073,,Batting 3rd,1990,4768,4210,18698,16566,2251,4579,821,100,470,2327,431,160,1783,2490,.276,.347,.423,.770,7010,384,103,47,196,184,212,.298,,
1074,,Batting 4th,1990,4906,4210,18287,16224,2238,4332,803,67,697,2662,198,123,1748,3064,.267,.339,.454,.792,7360,369,108,11,196,273,213,.287,,
1075,,Batting 1st,1990,4859,4210,19594,17426,2646,4786,819,175,262,1489,976,354,1811,2406,.275,.345,.387,.732,6741,252,111,132,112,91,248,.304,,
1076,,Batting 2nd,1990,4988,4210,19135,16992,2392,4614,832,120,289,1828,561,214,1648,2178,.272,.336,.386,.722,6553,362,84,261,149,65,242,.295,,
1077,,Bat7-9non-P,1990,16035,10686,44625,39986,4247,9836,1701,232,671,4243,539,342,3562,6772,.246,.309,.350,.660,14014,885,251,509,315,418,551,.279,,
1078,,Batting 6th,1990,5464,4210,17417,15581,1802,3947,704,79,386,1833,262,134,1526,2717,.253,.321,.383,.704,5967,385,97,86,123,138,196,.283,,
1079,,Batting 8th,1990,5631,4210,16449,14751,1554,3548,619,94,202,1488,174,101,1327,2417,.241,.305,.336,.641,4961,332,90,175,106,241,224,.273,,
1080,,Batting 9th,1990,10366,4210,15941,14104,1328,2951,466,73,142,1198,182,100,984,3283,.209,.263,.283,.545,3989,270,69,696,88,40,178,.261,,
1081,,Batting 6th,1991,5495,4208,17486,15724,1763,3895,673,110,431,1929,244,166,1443,2849,.248,.313,.387,.700,6081,373,106,104,109,139,177,.276,,
1082,,Batting 1st,1991,4862,4208,19665,17406,2732,4660,754,173,280,1448,907,386,1925,2622,.268,.343,.379,.722,6600,258,110,123,98,104,231,.300,,
1083,,Bat3-6non-P,1991,19649,16832,72517,64461,8533,17095,3138,374,2170,9496,1100,592,6709,11068,.265,.335,.426,.762,27491,1490,423,234,684,740,785,.288,,
1084,,Batting 3rd,1991,4780,4208,18777,16649,2448,4717,869,128,531,2494,397,142,1743,2482,.283,.351,.447,.797,7435,399,102,69,211,174,219,.302,,
1085,,Batting 4th,1991,5002,4208,18354,16158,2287,4280,807,56,668,2679,210,112,1865,2939,.265,.342,.446,.788,7203,392,118,25,185,245,193,.284,,
1086,,Bat1-2non-P,1991,9573,8416,38885,34455,5210,9334,1596,296,575,3285,1407,590,3604,4896,.271,.342,.384,.726,13247,590,211,391,218,152,453,.300,,
1087,,Batting 5th,1991,5136,4208,17923,15949,2073,4205,791,80,540,2398,261,181,1661,2806,.264,.333,.425,.758,6776,327,97,37,179,182,197,.287,,
1088,,Batting 2nd,1991,5033,4208,19229,17058,2484,4679,842,123,295,1840,503,205,1679,2277,.274,.341,.390,.731,6652,332,101,268,120,48,222,.300,,
1089,,Batting 8th,1991,5857,4208,16442,14734,1443,3448,596,76,193,1382,160,102,1293,2479,.234,.297,.324,.621,4775,358,91,189,134,175,186,.267,,
1090,,Batting 9th,1991,10385,4208,15927,14060,1341,2955,456,69,127,1149,234,130,1051,3138,.210,.268,.280,.547,3930,259,78,662,73,23,180,.260,,
1091,,Batting 7th,1991,5503,4208,16943,15230,1556,3719,711,79,318,1729,204,143,1324,2798,.244,.306,.364,.670,5542,323,102,147,140,138,173,.278,,
1092,,Bat7-9non-P,1991,16293,10684,44693,40058,4066,9576,1689,221,626,4053,569,359,3484,7067,.239,.302,.339,.641,13585,898,261,547,339,336,489,.274,,
1093,,Batting 5th,1992,5136,4212,17866,15853,1933,4040,761,71,465,2091,231,164,1703,2767,.255,.329,.400,.728,6338,374,111,47,147,208,171,.280,,
1094,,Batting 1st,1992,4792,4212,19616,17384,2552,4688,747,164,219,1419,979,398,1840,2473,.270,.342,.369,.711,6420,228,121,163,108,108,230,.302,,
1095,,Batting 6th,1992,5309,4212,17424,15588,1665,3891,705,73,367,1764,242,150,1437,2704,.250,.315,.375,.689,5843,365,113,124,158,155,183,.278,,
