Rk,I,Split,Year,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
88,I,as Infield,1917,2458,,50050,44188,4661,10995,1557,556,145,4126,1299,1025,3723,3749,.249,.310,.319,.629,14099,697,350,1404,384,157,1142,.267,,
89,I,as PH,1917,1228,,1985,1751,134,358,55,20,7,233,26,10,178,308,.204,.280,.271,.551,474,34,16,16,24,11,55,.240,,
90,,as PR,1917,,,,,105,,,,,,14,13,,,,,,,,,,,,,,,,
91,I,as LF,1917,2458,,10432,9185,1107,2469,343,178,54,923,305,251,880,860,.269,.334,.363,.697,3330,124,66,209,91,36,218,.289,,
92,I,at Def. Pos.,1917,2458,,40134,35407,3887,8858,1254,444,126,3201,1163,856,3015,3141,.250,.312,.321,.633,11378,525,288,1112,312,148,907,.269,,
93,I,at Off. Pos.,1917,2458,,43284,38253,4438,9923,1428,620,193,3994,1214,986,3453,3587,.259,.322,.344,.667,13170,545,273,950,353,119,991,.279,,
94,I,as RF,1917,2458,,10475,9269,1115,2395,350,167,59,954,334,260,873,951,.258,.323,.351,.675,3256,109,57,192,84,16,263,.280,,
95,I,as SS,1917,2458,,10237,9050,1074,2269,336,118,26,690,311,247,721,837,.251,.309,.323,.631,2919,126,73,311,82,9,235,.271,,
96,I,Other,1917,3,,1,1,3,0,0,0,0,0,3,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,.000,,
97,I,as RF,1918,1982,,8571,7476,935,1999,274,130,37,722,243,210,828,611,.267,.343,.354,.697,2644,75,59,156,51,25,158,.285,,
98,I,as SS,1918,1982,,8417,7427,839,1862,228,81,13,571,239,204,650,559,.251,.313,.308,.622,2291,110,58,216,66,15,193,.267,,
99,I,as CF,1918,1982,,8575,7601,975,2131,324,115,49,820,342,227,666,567,.280,.340,.373,.712,2832,103,52,191,65,21,192,.295,,
100,I,as Infield,1918,1982,,40769,36089,3796,9185,1201,437,97,3326,1064,845,3008,2587,.255,.314,.320,.634,11551,579,262,1088,322,164,890,.269,,
101,I,as Outfield,1918,1982,,25625,22540,2820,6104,888,359,122,2359,873,660,2192,1781,.271,.337,.358,.696,8076,269,167,536,189,80,566,.287,,
102,I,as P,1918,1982,,6559,5935,416,1104,154,50,13,383,31,20,339,1294,.186,.231,.235,.467,1397,95,19,237,29,7,130,.234,,
103,I,as 1B,1918,1982,,8362,7458,813,2126,306,125,30,905,246,200,555,462,.285,.336,.372,.708,2772,103,59,217,73,39,174,.298,,
104,I,as 2B,1918,1982,,8210,7188,786,1770,225,88,20,688,245,176,635,519,.246,.309,.310,.619,2231,120,44,273,70,17,186,.260,,
105,I,as 3B,1918,1982,,8306,7340,856,1927,248,77,24,668,221,188,598,452,.263,.320,.327,.647,2401,110,52,260,56,20,168,.275,,
106,I,as C,1918,1982,,7474,6676,502,1500,194,66,10,494,113,77,570,595,.225,.288,.278,.566,1856,136,49,122,57,73,169,.243,,
107,I,at Def. Pos.,1918,1982,,32676,28892,3102,7263,971,350,92,2573,939,684,2521,2240,.251,.313,.319,.632,9210,469,203,802,258,126,740,.267,,
108,I,at Off. Pos.,1918,1982,,34939,30824,3682,8278,1151,455,128,3244,1037,834,2786,2288,.269,.331,.348,.679,10723,397,233,828,267,127,746,.284,,
109,I,as PH,1918,847,,1221,1087,106,252,33,9,1,132,24,8,107,160,.232,.301,.282,.583,306,18,7,6,14,9,30,.267,,
110,,as PR,1918,,,,,62,,,,,,15,5,,,,,,,,,,,,,,,,
111,I,as LF,1918,1982,,8479,7463,910,1974,290,114,36,817,288,223,698,603,.265,.329,.348,.677,2600,91,56,189,73,34,216,.281,,
112,I,Other,1918,1,,1,1,1,1,0,0,0,1,0,1,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0,1.000,,
113,I,as LF,1919,2212,,9483,8359,1096,2392,385,147,85,1019,280,254,812,730,.286,.350,.398,.748,3326,83,57,158,97,61,217,.302,,
114,I,as 1B,1919,2212,,9293,8318,1004,2388,374,147,57,982,250,198,597,573,.287,.336,.388,.724,3227,128,62,234,82,24,210,.300,,
115,I,as 2B,1919,2212,,9462,8356,965,2156,257,106,30,724,309,227,646,567,.258,.315,.325,.640,2715,104,76,332,52,1,196,.272,,
116,I,as CF,1919,2212,,9480,8426,1108,2390,387,137,68,961,328,223,718,677,.284,.342,.386,.728,3255,96,73,184,79,16,200,.299,,
117,I,as Infield,1919,2212,,45809,40769,4516,10736,1523,553,187,4039,1150,885,3123,2987,.263,.318,.342,.660,13926,619,301,1272,344,107,987,.278,,
118,I,as RF,1919,2212,,9577,8454,1139,2349,387,143,74,896,305,224,794,711,.278,.342,.384,.726,3244,112,71,192,66,17,208,.294,,
119,I,as SS,1919,2212,,9310,8345,936,2174,292,94,30,728,234,198,569,600,.261,.310,.329,.639,2744,120,63,271,62,7,217,.276,,
120,I,as Outfield,1919,2212,,28540,25239,3343,7131,1159,427,227,2876,913,701,2324,2118,.283,.345,.389,.734,9825,291,201,534,242,94,625,.298,,
121,I,as P,1919,2212,,7228,6535,469,1219,162,48,18,465,28,12,367,1487,.187,.231,.234,.466,1531,117,27,256,43,6,124,.237,,
122,I,as PH,1919,985,,1451,1280,115,289,49,12,8,156,26,7,145,214,.226,.302,.302,.604,386,16,2,9,15,8,29,.262,,
123,,as PR,1919,,,,,105,,,,,,10,9,,,,,,,,,,,,,,,,
124,I,as 3B,1919,2212,,9340,8298,977,2178,310,119,43,875,236,188,635,574,.262,.315,.344,.659,2855,122,46,274,87,7,200,.275,,
125,I,as C,1919,2212,,8404,7452,634,1840,290,87,27,730,121,74,676,673,.247,.312,.320,.632,2385,145,54,161,61,68,164,.266,,
126,I,at Def. Pos.,1919,2212,,36656,32579,3643,8560,1226,424,155,3143,992,722,2609,2517,.263,.320,.341,.661,11099,465,266,948,254,92,777,.279,,
127,I,at Off. Pos.,1919,2212,,39144,34709,4436,9596,1505,568,267,3928,1107,880,2983,2802,.276,.335,.376,.710,13038,461,238,867,347,117,864,.292,,
128,I,Other,1919,2,,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,.000,,
129,I,at Def. Pos.,1920,2420,,40806,36212,4535,10101,1651,544,223,4062,787,701,2995,2623,.279,.335,.373,.708,13509,574,240,1008,351,104,786,.293,,
130,I,at Off. Pos.,1920,2420,,43830,38994,5367,11214,1706,640,371,4742,930,856,3249,2956,.288,.344,.393,.736,15313,571,280,942,365,121,855,.301,,
131,I,as RF,1920,2420,,10586,9259,1370,2708,428,149,121,1157,243,236,1000,730,.292,.362,.410,.772,3797,125,66,172,89,40,199,.304,,
132,I,as SS,1920,2420,,10358,9247,1169,2485,383,147,32,922,178,185,686,630,.269,.320,.352,.673,3258,163,51,298,76,8,211,.283,,
133,I,as 1B,1920,2420,,10394,9382,1202,2741,420,164,80,1137,191,182,605,646,.292,.337,.397,.734,3729,137,70,247,90,16,221,.304,,
134,I,as 2B,1920,2420,,10581,9267,1213,2593,428,122,39,967,194,202,810,594,.280,.339,.365,.704,3382,126,65,344,95,14,206,.293,,
135,I,as LF,1920,2420,,10705,9520,1392,2831,422,172,124,1163,257,223,823,702,.297,.355,.417,.772,3969,115,71,207,84,46,203,.308,,
136,I,as CF,1920,2420,,10501,9310,1353,2824,482,185,108,1311,311,247,837,744,.303,.361,.430,.790,4000,128,54,204,96,26,202,.318,,
137,I,as Infield,1920,2420,,51102,45582,5551,12586,1960,663,235,4960,893,841,3421,3157,.276,.328,.364,.692,16577,747,316,1354,429,104,1013,.290,,
138,I,as 3B,1920,2420,,10403,9298,1167,2568,371,140,40,1072,226,205,658,632,.276,.325,.359,.684,3339,164,60,303,84,10,208,.290,,
139,I,as C,1920,2420,,9366,8388,800,2199,358,90,44,862,104,67,662,655,.262,.318,.342,.660,2869,157,70,162,84,56,167,.277,,
140,I,as Outfield,1920,2420,,31792,28089,4115,8363,1332,506,353,3631,811,706,2660,2176,.298,.359,.419,.778,11766,368,191,583,269,112,604,.310,,
141,I,as P,1920,2420,,8052,7263,591,1463,197,60,18,538,21,28,427,1585,.201,.247,.253,.500,1834,146,27,295,40,0,134,.254,,
142,I,as PH,1920,1144,,1742,1535,144,366,65,15,6,213,10,6,163,246,.238,.313,.312,.626,479,30,13,13,18,9,24,.277,,
143,,as PR,1920,,,,,92,,,,,,3,4,,,,,,,,,,,,,,,,
144,I,Other,1920,3,,4,4,2,1,0,0,0,2,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,0,.333,,
145,I,Other,1921,10,,10,10,1,3,1,0,0,1,1,1,0,1,.300,.300,.400,.700,4,0,0,0,0,0,0,.333,,
146,I,as PH,1921,1223,,1903,1697,194,450,76,25,4,269,11,14,161,245,.265,.332,.346,.679,588,33,20,4,21,12,41,.304,,
147,,as PR,1921,,,,,112,,,,,,5,11,,,,,,,,,,,,,,,,
148,I,as LF,1921,2402,,10602,9385,1520,2939,503,167,209,1450,185,184,912,747,.313,.373,.469,.843,4403,135,52,149,103,58,209,.320,,
149,I,as RF,1921,2402,,10715,9543,1497,2969,517,184,146,1341,197,153,817,655,.311,.363,.450,.813,4292,136,40,187,127,22,201,.318,,
150,I,as SS,1921,2402,,10496,9374,1252,2561,387,135,44,960,159,160,702,612,.273,.326,.357,.683,3350,148,63,282,74,8,220,.286,,
151,I,at Def. Pos.,1921,2402,,41170,36568,5011,10705,1712,567,310,4388,675,610,3040,2511,.293,.348,.396,.744,14481,644,287,893,381,153,822,.305,,
152,I,at Off. Pos.,1921,2402,,44167,39278,5983,11949,1971,702,555,5595,790,691,3321,2844,.304,.358,.433,.790,16989,642,226,862,477,134,875,.313,,
153,I,as 1B,1921,2402,,10418,9307,1337,2849,459,159,116,1350,177,154,686,628,.306,.354,.427,.781,3974,165,72,232,121,24,222,.315,,
154,I,as 2B,1921,2402,,10507,9240,1363,2744,425,143,77,1115,192,176,787,645,.297,.355,.399,.754,3686,161,90,297,93,15,201,.310,,
155,I,as Outfield,1921,2402,,31972,28402,4518,8869,1530,536,470,4010,617,543,2538,2057,.312,.368,.454,.822,12881,408,172,514,344,103,628,.320,,
156,I,as P,1921,2401,,8051,7348,651,1556,221,61,38,615,25,22,346,1516,.212,.249,.274,.523,2013,166,27,296,34,2,132,.260,,
157,I,as CF,1921,2402,,10655,9474,1501,2961,510,185,115,1219,235,206,809,655,.313,.367,.442,.809,4186,137,80,178,114,23,218,.323,,
158,I,as Infield,1921,2402,,51462,45747,6170,13335,2077,708,391,5704,832,733,3662,3053,.291,.345,.393,.738,18001,845,321,1237,493,172,1028,.302,,
159,I,as 3B,1921,2402,,10529,9346,1323,2742,416,167,80,1185,215,175,745,569,.293,.345,.399,.744,3732,173,42,290,105,18,202,.302,,
160,I,as C,1921,2402,,9512,8480,895,2439,390,104,74,1094,89,68,742,599,.288,.345,.384,.729,3259,198,54,136,100,107,183,.299,,
161,I,as 3B,1922,2410,,10451,9217,1260,2555,387,123,70,1109,173,153,785,680,.277,.335,.369,.704,3398,158,63,291,94,8,211,.290,,
162,I,as C,1922,2410,,9622,8453,958,2466,410,97,99,1175,77,67,866,627,.292,.357,.398,.756,3367,208,53,144,105,84,178,.302,,
163,I,at Def. Pos.,1922,2410,,41478,36646,5167,10793,1689,534,386,4521,701,540,3330,2358,.295,.354,.401,.756,14708,680,266,855,379,139,791,.304,,
164,I,at Off. Pos.,1922,2410,,44148,39176,5981,11714,1941,652,613,5610,720,615,3407,2861,.299,.355,.429,.784,16798,673,281,799,483,95,810,.307,,
165,I,as LF,1922,2410,,10606,9442,1459,2928,505,164,219,1582,188,167,800,717,.310,.364,.468,.832,4418,180,68,167,129,44,164,.314,,
166,I,Other,1922,7,,8,6,4,2,0,0,0,4,0,0,2,1,.333,.500,.333,.833,2,0,0,0,0,0,1,.400,,
167,I,as PH,1922,1222,,1968,1752,214,430,79,17,15,254,7,7,166,252,.245,.312,.336,.647,588,41,14,10,25,7,27,.275,,
168,,as PR,1922,,,,,123,,,,,,7,2,,,,,,,,,,,,,,,,
169,I,as RF,1922,2410,,10631,9394,1520,2874,473,178,173,1320,184,135,887,667,.306,.366,.449,.816,4222,137,73,158,119,25,205,.311,,
170,I,as SS,1922,2410,,10403,9220,1257,2614,405,110,46,969,181,156,758,523,.284,.339,.366,.705,3377,149,61,274,89,10,207,.294,,
171,I,as CF,1922,2410,,10762,9505,1545,2940,454,183,132,1198,251,170,926,631,.309,.372,.437,.810,4156,116,81,163,87,19,199,.318,,
172,I,as Infield,1922,2410,,51659,45729,6287,13335,2119,644,460,5777,784,674,3958,2952,.292,.349,.396,.745,18122,879,311,1156,502,139,1006,.301,,
173,I,as 1B,1922,2410,,10492,9371,1405,2927,497,170,136,1345,161,151,769,545,.312,.364,.445,.809,4172,157,63,173,116,11,203,.317,,
174,I,as 2B,1922,2410,,10691,9468,1407,2773,420,144,109,1179,192,147,780,577,.293,.348,.402,.750,3808,207,71,274,98,26,207,.300,,
175,I,as Outfield,1922,2410,,31999,28341,4524,8742,1432,525,524,4100,623,472,2613,2015,.308,.367,.452,.819,12796,433,222,488,335,88,568,.314,,
176,I,as P,1922,2407,,7969,7253,572,1433,210,46,32,602,14,12,337,1598,.198,.235,.252,.487,1831,178,30,307,42,1,129,.247,,
177,I,as Outfield,1923,2310,,30940,27367,4436,8372,1391,468,455,3662,656,548,2670,1807,.306,.369,.441,.809,12064,420,207,415,280,108,578,.312,,
178,I,as P,1923,2309,,7657,6943,574,1411,179,49,25,549,15,18,341,1401,.203,.242,.254,.496,1763,151,33,295,45,0,136,.249,,
179,I,as PH,1923,1249,,2038,1771,208,476,80,19,19,274,15,3,198,257,.269,.342,.368,.710,651,51,19,12,38,9,36,.298,,
180,,as PR,1923,,,,,124,,,,,,8,12,,,,,,,,,,,,,,,,
181,I,as LF,1923,2310,,10212,9113,1458,2786,458,141,184,1328,209,172,797,697,.306,.363,.447,.811,4078,152,84,121,97,41,191,.312,,
182,I,as 3B,1923,2310,,9987,8931,1213,2493,408,117,75,1077,165,127,696,657,.279,.333,.376,.709,3360,196,61,219,80,8,193,.292,,
183,I,as C,1923,2310,,9445,8361,890,2247,369,93,71,1086,95,66,811,577,.269,.335,.361,.696,3015,218,69,115,89,85,157,.279,,
184,I,at Def. Pos.,1923,2310,,39808,35212,4696,9979,1617,446,352,4293,749,576,3263,2397,.283,.345,.385,.729,13544,683,229,742,361,130,742,.293,,
185,I,at Off. Pos.,1923,2310,,42519,37692,5761,11213,1838,588,553,5229,740,636,3452,2774,.297,.357,.421,.779,15886,723,298,650,427,140,805,.306,,
186,I,as 1B,1923,2310,,9989,8833,1265,2690,428,130,142,1380,131,121,805,641,.305,.364,.431,.794,3804,173,78,160,113,35,194,.312,,
187,I,as 2B,1923,2310,,10027,8843,1200,2533,395,112,99,1124,266,182,782,653,.286,.345,.390,.735,3449,170,63,241,98,17,187,.297,,
188,I,as RF,1923,2310,,10293,9044,1493,2768,464,181,133,1170,212,201,956,522,.306,.372,.442,.814,3993,151,56,138,99,47,191,.310,,
189,I,as SS,1923,2310,,9901,8798,1121,2381,384,95,44,919,153,153,753,579,.271,.327,.351,.678,3087,178,30,230,90,8,202,.283,,
190,I,as CF,1923,2310,,10435,9210,1485,2818,469,146,138,1164,235,175,917,588,.306,.370,.434,.803,3993,117,67,156,84,20,196,.313,,
191,I,as Infield,1923,2310,,49349,43766,5689,12344,1984,547,431,5586,810,649,3847,3107,.282,.341,.382,.723,16715,935,301,965,470,153,933,.293,,
192,I,Other,1923,5,,5,2,0,0,0,0,0,0,0,0,3,0,.000,.600,.000,.600,0,0,0,0,0,0,0,.000,,
193,I,as CF,1924,2302,,10347,9199,1460,2777,482,149,110,1063,208,189,831,579,.302,.361,.423,.784,3887,153,63,184,70,24,194,.311,,
194,I,as Infield,1924,2302,,48448,43019,5701,12366,2094,594,411,5540,744,644,3765,2956,.287,.345,.392,.737,16881,894,275,877,512,180,842,.298,,
195,I,as LF,1924,2302,,10206,9093,1400,2833,476,148,145,1351,233,178,783,579,.312,.367,.444,.812,4040,172,81,140,109,48,178,.317,,
196,I,as Outfield,1924,2302,,30777,27349,4295,8339,1459,435,380,3611,652,534,2492,1753,.305,.364,.432,.795,11808,503,194,461,280,110,547,.312,,
197,I,as P,1924,2300,,7541,6831,595,1434,199,48,36,562,13,16,361,1292,.210,.250,.269,.519,1837,174,19,294,36,2,105,.252,,
198,I,as PH,1924,1205,,2104,1846,197,487,76,17,10,292,10,3,210,233,.264,.339,.340,.679,627,38,13,11,24,15,31,.293,,
199,,as PR,1924,,,,,100,,,,,,5,7,,,,,,,,,,,,,,,,
200,I,as 3B,1924,2302,,9736,8700,1115,2432,407,99,50,1054,166,156,669,656,.280,.332,.366,.698,3187,170,67,194,106,14,169,.294,,
201,I,as C,1924,2302,,9073,8012,895,2259,377,91,71,1011,75,62,772,514,.282,.346,.378,.724,3031,205,60,140,89,77,169,.291,,
202,I,as RF,1924,2302,,10224,9057,1435,2729,501,138,125,1197,211,167,878,595,.301,.363,.429,.791,3881,178,50,137,101,38,175,.309,,
203,I,as SS,1924,2302,,9657,8613,1102,2332,376,104,55,992,133,138,724,607,.271,.327,.358,.684,3081,194,37,185,98,20,169,.283,,
204,I,at Def. Pos.,1924,2302,,39131,34709,4760,10013,1681,498,331,4167,640,565,3144,2359,.288,.348,.394,.742,13683,726,208,719,351,159,679,.299,,
205,I,at Off. Pos.,1924,2302,,42198,37505,5533,11179,1948,548,470,5276,771,623,3323,2583,.298,.355,.417,.772,15633,709,274,630,465,146,741,.307,,
206,I,as 1B,1924,2302,,9928,8809,1286,2698,488,146,140,1382,146,112,783,520,.306,.362,.443,.805,3898,151,63,148,125,31,188,.309,,
207,I,as 2B,1924,2302,,10054,8885,1303,2645,446,154,95,1101,224,176,817,659,.298,.357,.415,.771,3684,174,48,210,94,38,147,.310,,
208,I,Other,1924,4,,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,.000,,
209,I,as 1B,1925,2264,,9795,8720,1302,2772,509,144,175,1415,122,111,796,559,.318,.374,.469,.843,4094,162,53,103,123,32,173,.320,,
210,I,as 2B,1925,2264,,10064,8802,1382,2590,467,103,108,1066,160,134,924,596,.294,.362,.408,.769,3587,172,57,185,94,20,189,.303,,
211,I,as PH,1925,1256,,2291,2005,255,511,84,19,20,346,16,8,228,247,.255,.331,.346,.676,693,45,15,10,33,13,30,.277,,
212,,as PR,1925,,,,,114,,,,,,10,8,,,,,,,,,,,,,,,,
213,I,as LF,1925,2264,,10156,9069,1499,2860,526,149,160,1401,145,148,818,608,.315,.371,.459,.830,4164,171,52,106,111,19,174,.321,,
214,I,as CF,1925,2264,,10231,9128,1604,2922,546,149,159,1255,256,173,823,542,.320,.377,.465,.841,4243,138,63,120,96,23,215,.324,,
215,I,as Infield,1925,2264,,48240,42681,5961,12366,2163,538,524,5564,628,547,4062,2923,.290,.351,.402,.753,17177,895,218,786,491,181,899,.298,,
216,I,as Outfield,1925,2264,,30445,27088,4566,8536,1534,447,481,3963,620,477,2488,1706,.315,.373,.458,.831,12407,483,189,355,323,68,576,.319,,
217,I,as P,1925,2261,,7509,6826,606,1410,205,55,48,653,16,20,324,1303,.207,.244,.274,.518,1869,177,26,289,44,0,132,.247,,
218,I,at Def. Pos.,1925,2264,,38857,34397,5006,10023,1767,439,421,4337,599,464,3307,2323,.291,.353,.405,.758,13931,701,191,594,365,153,724,.300,,
219,I,at Off. Pos.,1925,2264,,42119,37377,5890,11390,2014,565,604,5536,675,576,3471,2553,.305,.363,.437,.800,16346,722,231,557,482,109,781,.311,,
220,I,as 3B,1925,2264,,9819,8692,1257,2493,433,104,87,1067,163,145,782,583,.287,.345,.391,.735,3395,170,37,209,99,19,217,.296,,
221,I,as C,1925,2264,,9033,8017,956,2248,398,76,100,1068,68,58,792,571,.280,.345,.386,.731,3098,223,43,89,92,94,159,.289,,
222,I,as RF,1925,2264,,10058,8891,1463,2754,462,149,162,1307,219,156,847,556,.310,.370,.450,.820,4000,174,74,129,116,26,187,.313,,
223,I,as SS,1925,2264,,9529,8450,1064,2263,356,111,54,948,115,99,768,614,.268,.328,.355,.683,3003,168,28,200,83,16,161,.281,,
